sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-asparagine	1.76	83781	L-asparagine_ISTD	0	145448
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-asparagine	1.76	91097	L-asparagine_ISTD	0	146947
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-carnosine	2.59	7	L-carnosine_ISTD	0	26213
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-carnosine	2.66	25	L-carnosine_ISTD	0	25769
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-glutamine	2.58	1216519	L-glutamine_ISTD	0	26213
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-glutamine	2.58	1326956	L-glutamine_ISTD	0	25769
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-glycine	2.78	1019442	L-glycine_ISTD	0	224180
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-glycine	2.78	1112972	L-glycine_ISTD	0	219383
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-histidine	1.53	23063	L-histidine_ISTD	0	145448
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-histidine	1.53	25092	L-histidine_ISTD	0	146947
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-homoserine	2.93	535	L-homoserine_ISTD	0	26213
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-homoserine	2.92	533	L-homoserine_ISTD	0	25769
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-serine	2.42	252620	L-serine_ISTD	0	87799
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	L-serine	2.43	272618	L-serine_ISTD	0	88216
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	N6,N6,N6-trimethyl-l-lysine	2.60	599	N6,N6,N6-trimethyl-l-lysine_ISTD	0	26213
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	N6,N6,N6-trimethyl-l-lysine	2.59	690	N6,N6,N6-trimethyl-l-lysine_ISTD	0	25769
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	Ser_C13N15	2.42	87799	Ser_C13N15_ISTD	0	
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	Ser_C13N15	2.43	88216	Ser_C13N15_ISTD	0	
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	glycylglycine	2.18	639	glycylglycine_ISTD	0	21347
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	glycylglycine	2.18	632	glycylglycine_ISTD	0	21422
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	histamine	2.72	34	histamine_ISTD	0	120099
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	histamine-a,a,b,b-d4	2.68	119322	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	histamine-a,a,b,b-d4	2.68	120099	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	o-phosphoethanolamine	1.73	1200	o-phosphoethanolamine_ISTD	0	145448
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	o-phosphoethanolamine	1.71	1204	o-phosphoethanolamine_ISTD	0	146947
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	taurine	2.04	92730	taurine_ISTD	0	87799
pr01_example_aac_0013	pr01_example_aac_0013_b1	sample	1	b	1	2	1970-01-02 04:46:42	taurine	2.04	102729	taurine_ISTD	0	88216
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	1-methyl-L-histidine	2.18	2573	1-methyl-L-histidine_ISTD	0	21474
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	3-methyl-L-histidine	1.89	439	3-methyl-L-histidine_ISTD	0	21474
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	Arg_C13N15	2.67	8968	Arg_C13N15_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	Asn_C13N15	1.77	145748	Asn_C13N15_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	Gln_C13N15	2.58	26611	Gln_C13N15_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	Gly_C13N15	2.78	216223	Gly_C13N15_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-4-hydroxy-proline	1.44	19793	L-4-hydroxy-proline_ISTD	0	145748
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-NT-methyl-d3-L-histidine	2.16	21474	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-arginine	2.67	18320	L-arginine_ISTD	0	8968
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-asparagine	1.77	76364	L-asparagine_ISTD	0	145748
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-carnosine	2.59	22	L-carnosine_ISTD	0	26611
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-glutamine	2.58	1222693	L-glutamine_ISTD	0	26611
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-glycine	2.78	1268355	L-glycine_ISTD	0	216223
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-histidine	1.53	19420	L-histidine_ISTD	0	145748
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-homoserine	2.93	451	L-homoserine_ISTD	0	26611
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	L-serine	2.43	329578	L-serine_ISTD	0	85994
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	N6,N6,N6-trimethyl-l-lysine	2.61	573	N6,N6,N6-trimethyl-l-lysine_ISTD	0	26611
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	Ser_C13N15	2.43	85994	Ser_C13N15_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	glycylglycine	2.19	428	glycylglycine_ISTD	0	21474
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	histamine-a,a,b,b-d4	2.68	119147	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	o-phosphoethanolamine	1.71	899	o-phosphoethanolamine_ISTD	0	145748
pr01_example_aac_0014	pr01_example_aac_0014_a1	sample	1	a	1	3	1970-01-02 04:46:43	taurine	2.05	111118	taurine_ISTD	0	85994
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	1-methyl-L-histidine	2.17	1983	1-methyl-L-histidine_ISTD	0	21008
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	3-methyl-L-histidine	1.92	529	3-methyl-L-histidine_ISTD	0	21008
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	Arg_C13N15	2.67	9536	Arg_C13N15_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	Asn_C13N15	1.77	146159	Asn_C13N15_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	Gln_C13N15	2.58	26422	Gln_C13N15_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	Gly_C13N15	2.78	213870	Gly_C13N15_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-4-hydroxy-proline	1.44	22136	L-4-hydroxy-proline_ISTD	0	146159
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-NT-methyl-d3-L-histidine	2.15	21008	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-arginine	2.67	29834	L-arginine_ISTD	0	9536
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-asparagine	1.77	101073	L-asparagine_ISTD	0	146159
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-glutamine	2.59	1531640	L-glutamine_ISTD	0	26422
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-glycine	2.78	1363211	L-glycine_ISTD	0	213870
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-histidine	1.54	25796	L-histidine_ISTD	0	146159
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-homoserine	2.93	453	L-homoserine_ISTD	0	26422
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	L-serine	2.43	397694	L-serine_ISTD	0	84253
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	N6,N6,N6-trimethyl-l-lysine	2.61	507	N6,N6,N6-trimethyl-l-lysine_ISTD	0	26422
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	Ser_C13N15	2.43	84253	Ser_C13N15_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	glycylglycine	2.19	573	glycylglycine_ISTD	0	21008
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	histamine	2.71	360	histamine_ISTD	0	120773
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	histamine-a,a,b,b-d4	2.69	120773	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	o-phosphoethanolamine	1.73	1106	o-phosphoethanolamine_ISTD	0	146159
pr01_example_aac_0015	pr01_example_aac_0015_a1	sample	1	a	1	4	1970-01-02 04:46:44	taurine	2.05	98169	taurine_ISTD	0	84253
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	1-methyl-L-histidine	2.14	1376	1-methyl-L-histidine_ISTD	0	21773
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	3-methyl-L-histidine	1.90	558	3-methyl-L-histidine_ISTD	0	21773
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	Arg_C13N15	2.63	9477	Arg_C13N15_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	Asn_C13N15	1.76	144188	Asn_C13N15_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	Gln_C13N15	2.55	26562	Gln_C13N15_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	Gly_C13N15	2.75	228352	Gly_C13N15_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-4-hydroxy-proline	1.44	18934	L-4-hydroxy-proline_ISTD	0	144188
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-NT-methyl-d3-L-histidine	2.13	21773	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-arginine	2.63	23888	L-arginine_ISTD	0	9477
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-asparagine	1.76	114679	L-asparagine_ISTD	0	144188
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-glutamine	2.55	1119701	L-glutamine_ISTD	0	26562
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-glycine	2.75	656529	L-glycine_ISTD	0	228352
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-histidine	1.53	26450	L-histidine_ISTD	0	144188
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-homoserine	2.91	489	L-homoserine_ISTD	0	26562
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	L-serine	2.39	209880	L-serine_ISTD	0	89499
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	N6,N6,N6-trimethyl-l-lysine	2.55	258	N6,N6,N6-trimethyl-l-lysine_ISTD	0	26562
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	Ser_C13N15	2.39	89499	Ser_C13N15_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	glycylglycine	2.15	384	glycylglycine_ISTD	0	21773
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	histamine	2.67	27	histamine_ISTD	0	117382
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	histamine-a,a,b,b-d4	2.65	117382	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	o-phosphoethanolamine	1.74	1344	o-phosphoethanolamine_ISTD	0	144188
pr01_example_aac_0016	pr01_example_aac_0016_b1	sample	1	b	1	5	1970-01-02 04:46:45	taurine	2.04	92403	taurine_ISTD	0	89499
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	1-methyl-L-histidine	2.17	956	1-methyl-L-histidine_ISTD	0	20782
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	3-methyl-L-histidine	1.90	289	3-methyl-L-histidine_ISTD	0	20782
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	Arg_C13N15	2.67	8864	Arg_C13N15_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	Asn_C13N15	1.77	143742	Asn_C13N15_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	Gln_C13N15	2.59	26629	Gln_C13N15_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	Gly_C13N15	2.79	216633	Gly_C13N15_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-4-hydroxy-proline	1.45	10823	L-4-hydroxy-proline_ISTD	0	143742
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-NT-methyl-d3-L-histidine	2.15	20782	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-arginine	2.67	15464	L-arginine_ISTD	0	8864
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-asparagine	1.77	97190	L-asparagine_ISTD	0	143742
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-carnosine	2.61	20	L-carnosine_ISTD	0	26629
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-glutamine	2.59	1137579	L-glutamine_ISTD	0	26629
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-glycine	2.79	1079935	L-glycine_ISTD	0	216633
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-histidine	1.54	19801	L-histidine_ISTD	0	143742
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-homoserine	2.94	361	L-homoserine_ISTD	0	26629
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	L-serine	2.44	417238	L-serine_ISTD	0	82938
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	N6,N6,N6-trimethyl-l-lysine	2.61	359	N6,N6,N6-trimethyl-l-lysine_ISTD	0	26629
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	Ser_C13N15	2.44	82938	Ser_C13N15_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	glycylglycine	2.19	448	glycylglycine_ISTD	0	20782
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	histamine-a,a,b,b-d4	2.69	114804	histamine-a,a,b,b-d4_ISTD	0	
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	o-phosphoethanolamine	1.74	1255	o-phosphoethanolamine_ISTD	0	143742
pr01_example_aac_0023	pr01_example_aac_0023_b1	sample	1	b	1	6	1970-01-02 04:46:46	taurine	2.05	98024	taurine_ISTD	0	82938
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	1-methyl-L-histidine	2.18	2454	1-methyl-L-histidine_ISTD	0	20465
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	1-methyl-L-histidine	2.17	2234	1-methyl-L-histidine_ISTD	0	21083
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	3-methyl-L-histidine	1.93	2773	3-methyl-L-histidine_ISTD	0	20465
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	3-methyl-L-histidine	1.92	2286	3-methyl-L-histidine_ISTD	0	21083
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Arg_C13N15	2.67	9084	Arg_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Arg_C13N15	2.67	9390	Arg_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Asn_C13N15	1.78	144844	Asn_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Asn_C13N15	1.76	146806	Asn_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Gln_C13N15	2.59	26804	Gln_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Gln_C13N15	2.58	26496	Gln_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Gly_C13N15	2.79	225408	Gly_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	Gly_C13N15	2.78	229888	Gly_C13N15_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-4-hydroxy-proline	1.46	21760	L-4-hydroxy-proline_ISTD	0	144844
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-4-hydroxy-proline	1.43	20584	L-4-hydroxy-proline_ISTD	0	146806
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-NT-methyl-d3-L-histidine	2.16	20465	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-NT-methyl-d3-L-histidine	2.15	21083	L-NT-methyl-d3-L-histidine_ISTD	0	
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-arginine	2.68	19918	L-arginine_ISTD	0	9084
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-arginine	2.67	18317	L-arginine_ISTD	0	9390
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-asparagine	1.78	105943	L-asparagine_ISTD	0	144844
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-asparagine	1.77	96168	L-asparagine_ISTD	0	146806
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-carnosine	2.58	28	L-carnosine_ISTD	0	26496
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-glutamine	2.59	1063655	L-glutamine_ISTD	0	26804
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-glutamine	2.58	977005	L-glutamine_ISTD	0	26496
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-glycine	2.79	753153	L-glycine_ISTD	0	225408
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-glycine	2.78	685741	L-glycine_ISTD	0	229888
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-histidine	1.54	26557	L-histidine_ISTD	0	144844
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-histidine	1.53	24273	L-histidine_ISTD	0	146806
pr01_example_aac_0034	pr01_example_aac_0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	L-homoserine	2.94	508	L-homoserine_ISTD	0	26804
